model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split
Decision Tree,0.0185910701751709,0.010457680690123861,0.08228983879089355,0.05767027055607268,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.921875,0.85546875,0.9140625,0.87109375,0.87890625,0.88828125,0.025507543308303918,49,0.9821428571428571,0.9099099099099099,0.9491525423728814,0.9279279279279279,0.944954128440367,0.9428174731587887,0.024065703810172975,37,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8451882845188284,0.9105691056910569,0.8619246861924686,0.869198312236287,0.8807094110610615,0.028041566680394966,75,0.956207275390625,0.935699462890625,0.95794677734375,0.91357421875,0.926544189453125,0.937994384765625,0.01710278048650141,57,balanced,gini,5,5.0,2.0
Decision Tree,0.013015365600585938,0.005620964360627935,0.07244091033935547,0.04635502073286375,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.921875,0.85546875,0.9140625,0.87109375,0.87890625,0.88828125,0.025507543308303918,49,0.9821428571428571,0.9099099099099099,0.9491525423728814,0.9279279279279279,0.944954128440367,0.9428174731587887,0.024065703810172975,37,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8451882845188284,0.9105691056910569,0.8619246861924686,0.869198312236287,0.8807094110610615,0.028041566680394966,75,0.956207275390625,0.935699462890625,0.95794677734375,0.91357421875,0.926544189453125,0.937994384765625,0.01710278048650141,57,balanced,gini,5,5.0,5.0
Decision Tree,0.010231637954711914,0.00109316343404288,0.039937591552734374,0.0015423062159526195,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.921875,0.85546875,0.9140625,0.87109375,0.87890625,0.88828125,0.025507543308303918,49,0.9821428571428571,0.9099099099099099,0.9491525423728814,0.9279279279279279,0.944954128440367,0.9428174731587887,0.024065703810172975,37,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8451882845188284,0.9105691056910569,0.8619246861924686,0.869198312236287,0.8807094110610615,0.028041566680394966,75,0.956207275390625,0.935699462890625,0.95794677734375,0.91357421875,0.926544189453125,0.937994384765625,0.01710278048650141,57,balanced,gini,5,5.0,10.0
Decision Tree,0.007676172256469727,0.0014294636099223454,0.036215591430664065,0.0015815173597815214,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.91015625,0.87109375,0.8984375,0.859375,0.87109375,0.88203125,0.01904071501086553,127,0.9565217391304348,0.8991596638655462,0.925,0.896551724137931,0.9203539823008849,0.9195174218869594,0.021642271486633047,129,0.859375,0.8359375,0.8671875,0.8125,0.8125,0.8375,0.022857404434887176,45,0.9053497942386831,0.8663967611336032,0.8951612903225806,0.8524590163934426,0.8630705394190872,0.8764874803014793,0.02020370431510155,129,0.936798095703125,0.9210205078125,0.93927001953125,0.88616943359375,0.917724609375,0.920196533203125,0.018994960423995903,161,balanced,gini,7,1.0,2.0
Decision Tree,0.010015869140625,0.0012279874453168178,0.03936824798583984,0.0104437840170928,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9140625,0.86328125,0.89453125,0.859375,0.87109375,0.88046875,0.020758328524353786,141,0.9568965517241379,0.8974358974358975,0.9105691056910569,0.896551724137931,0.9203539823008849,0.9163614522579817,0.022105147894280502,147,0.8671875,0.8203125,0.875,0.8125,0.8125,0.8375,0.02768757054167086,45,0.9098360655737705,0.8571428571428571,0.8924302788844621,0.8524590163934426,0.8630705394190872,0.874987751482724,0.022300900695901685,147,0.936981201171875,0.919677734375,0.936737060546875,0.8861083984375,0.921051025390625,0.920111083984375,0.01853794949128718,163,balanced,gini,7,1.0,5.0
Decision Tree,0.01589627265930176,0.00843011824201922,0.05750188827514648,0.02065783173275968,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91796875,0.87109375,0.890625,0.8515625,0.87109375,0.88046875,0.022453293536249867,141,0.9652173913043478,0.905982905982906,0.9032258064516129,0.8879310344827587,0.9203539823008849,0.916542224104502,0.026424336329797325,143,0.8671875,0.828125,0.875,0.8046875,0.8125,0.8375,0.02855572950390167,45,0.9135802469135802,0.8653061224489796,0.8888888888888888,0.8442622950819673,0.8630705394190872,0.8750216185505006,0.023926655198860825,143,0.949127197265625,0.9322509765625,0.942413330078125,0.901519775390625,0.92449951171875,0.929962158203125,0.01653105404670981,95,balanced,gini,7,1.0,10.0
Decision Tree,0.021691656112670897,0.009918508609618041,0.08095283508300781,0.04371937060732313,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.90625,0.87109375,0.8984375,0.86328125,0.87109375,0.88203125,0.017009016450841595,127,0.956140350877193,0.905982905982906,0.9396551724137931,0.911504424778761,0.9203539823008849,0.9267273672707075,0.018627627002174695,109,0.8515625,0.828125,0.8515625,0.8046875,0.8125,0.8296875,0.01939011507186071,81,0.9008264462809917,0.8653061224489796,0.8934426229508197,0.8547717842323651,0.8630705394190872,0.8754835030664487,0.018173776699422977,137,0.94281005859375,0.92999267578125,0.943267822265625,0.90106201171875,0.919891357421875,0.92740478515625,0.015786379462078347,137,balanced,gini,7,2.0,2.0
Decision Tree,0.014051008224487304,0.008496764403974767,0.04435253143310547,0.026986560803391544,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.90625,0.87109375,0.8984375,0.86328125,0.87109375,0.88203125,0.017009016450841595,127,0.956140350877193,0.905982905982906,0.9396551724137931,0.911504424778761,0.9203539823008849,0.9267273672707075,0.018627627002174695,109,0.8515625,0.828125,0.8515625,0.8046875,0.8125,0.8296875,0.01939011507186071,81,0.9008264462809917,0.8653061224489796,0.8934426229508197,0.8547717842323651,0.8630705394190872,0.8754835030664487,0.018173776699422977,137,0.94281005859375,0.92999267578125,0.943267822265625,0.901275634765625,0.919891357421875,0.927447509765625,0.015715155381979887,135,balanced,gini,7,2.0,5.0
Decision Tree,0.009515190124511718,0.003957339184067802,0.04814128875732422,0.025514255206686022,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.91796875,0.87109375,0.8984375,0.8515625,0.87109375,0.88203125,0.023359244355821956,127,0.9652173913043478,0.905982905982906,0.9322033898305084,0.8947368421052632,0.9203539823008849,0.9236989023047821,0.024330874145381837,117,0.8671875,0.828125,0.859375,0.796875,0.8125,0.8328125,0.026882266459508208,71,0.9135802469135802,0.8653061224489796,0.8943089430894309,0.8429752066115702,0.8630705394190872,0.8758482116965297,0.024978166878417606,133,0.949127197265625,0.9322509765625,0.953826904296875,0.905120849609375,0.926666259765625,0.9333984375,0.017383768291127748,83,balanced,gini,7,2.0,10.0
Decision Tree,0.018038034439086914,0.007540180709687032,0.07427468299865722,0.0362126687454441,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.91796875,0.8828125,0.9140625,0.84765625,0.87890625,0.88828125,0.02574571414575638,49,0.9652173913043478,0.9375,0.9491525423728814,0.8803418803418803,0.9369369369369369,0.9338297501912093,0.02864978024013588,81,0.8671875,0.8203125,0.875,0.8046875,0.8125,0.8359375,0.029231698334171417,55,0.9135802469135802,0.875,0.9105691056910569,0.8408163265306122,0.8702928870292888,0.8820517132329077,0.027186922879793993,37,0.959442138671875,0.944122314453125,0.96197509765625,0.90875244140625,0.936370849609375,0.942132568359375,0.01920800125561825,1,balanced,gini,7,5.0,2.0
Decision Tree,0.014397716522216797,0.008800622900953632,0.04902963638305664,0.027492151397631445,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.91796875,0.8828125,0.9140625,0.84765625,0.87890625,0.88828125,0.02574571414575638,49,0.9652173913043478,0.9375,0.9491525423728814,0.8803418803418803,0.9369369369369369,0.9338297501912093,0.02864978024013588,81,0.8671875,0.8203125,0.875,0.8046875,0.8125,0.8359375,0.029231698334171417,55,0.9135802469135802,0.875,0.9105691056910569,0.8408163265306122,0.8702928870292888,0.8820517132329077,0.027186922879793993,37,0.959442138671875,0.944122314453125,0.96197509765625,0.90875244140625,0.936370849609375,0.942132568359375,0.01920800125561825,1,balanced,gini,7,5.0,5.0
Decision Tree,0.020406198501586915,0.013321801348801869,0.08883104324340821,0.047800792185271286,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.91796875,0.8828125,0.9140625,0.84765625,0.87890625,0.88828125,0.02574571414575638,49,0.9652173913043478,0.9375,0.9491525423728814,0.8803418803418803,0.9369369369369369,0.9338297501912093,0.02864978024013588,81,0.8671875,0.8203125,0.875,0.8046875,0.8125,0.8359375,0.029231698334171417,55,0.9135802469135802,0.875,0.9105691056910569,0.8408163265306122,0.8702928870292888,0.8820517132329077,0.027186922879793993,37,0.959442138671875,0.944122314453125,0.96197509765625,0.90875244140625,0.936370849609375,0.942132568359375,0.01920800125561825,1,balanced,gini,7,5.0,10.0
Decision Tree,0.025575780868530275,0.013118520479076008,0.06779050827026367,0.026640668168739615,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.890625,0.875,0.87890625,0.84765625,0.8671875,0.871875,0.014277864751950833,177,0.9385964912280702,0.9067796610169492,0.9008264462809917,0.8938053097345132,0.9196428571428571,0.9119301530806763,0.01580448805660446,161,0.8359375,0.8359375,0.8515625,0.7890625,0.8046875,0.8234375,0.022963966338592292,159,0.8842975206611571,0.8699186991869918,0.8755020080321285,0.8381742738589212,0.8583333333333333,0.8652451670145064,0.015941415063803997,177,0.915740966796875,0.910614013671875,0.924285888671875,0.862579345703125,0.918182373046875,0.906280517578125,0.02228864851392317,177,balanced,gini,10,1.0,2.0
Decision Tree,0.013287830352783202,0.004390249000088713,0.05453391075134277,0.028545891760642848,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.91015625,0.86328125,0.87890625,0.85546875,0.8671875,0.875,0.019136638615493577,169,0.9646017699115044,0.9043478260869565,0.888,0.9026548672566371,0.9196428571428571,0.915849464079591,0.026355852732230827,151,0.8515625,0.8125,0.8671875,0.796875,0.8046875,0.8265625,0.02768757054167086,125,0.9045643153526971,0.8559670781893004,0.8774703557312253,0.8464730290456431,0.8583333333333333,0.8685616223304399,0.020623800944024696,169,0.932220458984375,0.908935546875,0.925445556640625,0.865509033203125,0.924835205078125,0.91138916015625,0.024179858082306712,173,balanced,gini,10,1.0,5.0
Decision Tree,0.02039337158203125,0.013149027038823036,0.07831635475158691,0.03391754880124708,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91796875,0.86328125,0.87890625,0.8515625,0.875,0.87734375,0.022453293536249867,163,0.9652173913043478,0.8842975206611571,0.8818897637795275,0.8879310344827587,0.9137931034482759,0.9066257627352134,0.03144602554908016,179,0.8671875,0.8359375,0.875,0.8046875,0.828125,0.8421875,0.0258639771206982,21,0.9135802469135802,0.8594377510040161,0.8784313725490196,0.8442622950819673,0.8688524590163934,0.8729128249129954,0.023251712314795628,159,0.9444580078125,0.920013427734375,0.93798828125,0.894927978515625,0.926116943359375,0.924700927734375,0.017188962960837086,147,balanced,gini,10,1.0,10.0
Decision Tree,0.021239614486694335,0.011008572449728457,0.08890886306762695,0.06295379463320744,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.90234375,0.87890625,0.89453125,0.85546875,0.87109375,0.88046875,0.016682934768798924,141,0.9478260869565217,0.9369369369369369,0.9243697478991597,0.9026548672566371,0.9203539823008849,0.926428324270028,0.015327151161066786,115,0.8515625,0.8125,0.859375,0.796875,0.8125,0.8265625,0.024407030237208294,125,0.897119341563786,0.8702928870292888,0.8906882591093117,0.8464730290456431,0.8630705394190872,0.8735288112334235,0.018454385805347945,155,0.9320068359375,0.9219970703125,0.94293212890625,0.888458251953125,0.9212646484375,0.921331787109375,0.018229908701008376,159,balanced,gini,10,2.0,2.0
Decision Tree,0.012601566314697266,0.001761370663067066,0.05259838104248047,0.002201792728337549,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.91796875,0.859375,0.89453125,0.84765625,0.875,0.87890625,0.025073135212314395,157,0.9652173913043478,0.896551724137931,0.9243697478991597,0.8938053097345132,0.9210526315789473,0.9201993609309799,0.025692800242161945,125,0.8671875,0.8125,0.859375,0.7890625,0.8203125,0.8296875,0.029398262065979345,81,0.9135802469135802,0.8524590163934426,0.8906882591093117,0.8381742738589212,0.8677685950413223,0.8725340782633155,0.02690976157895743,163,0.9395751953125,0.919769287109375,0.94293212890625,0.89056396484375,0.924346923828125,0.9234375,0.018630179373107476,153,balanced,gini,10,2.0,5.0
Decision Tree,0.022638559341430664,0.014460709823370851,0.08930683135986328,0.06721721647905074,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.91796875,0.8671875,0.89453125,0.84765625,0.875,0.88046875,0.024028994530046404,141,0.9652173913043478,0.9051724137931034,0.9173553719008265,0.8803418803418803,0.9137931034482759,0.9163760321576868,0.02763002045561073,145,0.8671875,0.8203125,0.8671875,0.8046875,0.828125,0.8375,0.025387620014487376,45,0.9135802469135802,0.860655737704918,0.891566265060241,0.8408163265306122,0.8688524590163934,0.8750942070451491,0.0251988327821713,141,0.9444580078125,0.923828125,0.951141357421875,0.899566650390625,0.92938232421875,0.92967529296875,0.018000700781346694,97,balanced,gini,10,2.0,10.0
Decision Tree,0.015336132049560547,0.003077348395303362,0.06978087425231934,0.04763446196587914,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.951629638671875,0.9384765625,0.96795654296875,0.910980224609375,0.936553955078125,0.941119384765625,0.01879837828258959,19,balanced,gini,10,5.0,2.0
Decision Tree,0.06303348541259765,0.02402695316870775,0.19200692176818848,0.01701830201911106,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.951629638671875,0.9384765625,0.96795654296875,0.910980224609375,0.936553955078125,0.941119384765625,0.01879837828258959,19,balanced,gini,10,5.0,5.0
Decision Tree,0.038817977905273436,0.03721061067547812,0.10300822257995605,0.07507518459375921,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.951629638671875,0.9384765625,0.96795654296875,0.910980224609375,0.936553955078125,0.941119384765625,0.01879837828258959,19,balanced,gini,10,5.0,10.0
Decision Tree,0.02917590141296387,0.02536470338765185,0.12157230377197266,0.0902114273347399,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8828125,0.875,0.8828125,0.859375,0.8671875,0.8734375,0.009110862335695781,173,0.9224137931034483,0.9210526315789473,0.9016393442622951,0.8898305084745762,0.9122807017543859,0.9094433958347306,0.012301418099570523,173,0.8359375,0.8203125,0.859375,0.8203125,0.8125,0.8296875,0.016682934768798924,81,0.8770491803278688,0.8677685950413223,0.88,0.8536585365853658,0.859504132231405,0.8675960888371923,0.0100297839831048,175,0.91253662109375,0.9095458984375,0.92474365234375,0.873870849609375,0.91876220703125,0.907891845703125,0.017798236691006275,175,balanced,entropy,,1.0,2.0
Decision Tree,0.015063619613647461,0.010048328631953006,0.04769501686096191,0.01817070366829533,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.90625,0.85546875,0.87890625,0.859375,0.8671875,0.8734375,0.018255189758668633,173,0.956140350877193,0.8888888888888888,0.8943089430894309,0.8898305084745762,0.9122807017543859,0.908289878616895,0.02537009133428067,175,0.8515625,0.8125,0.859375,0.8203125,0.8125,0.83125,0.020131404260508006,75,0.9008264462809917,0.8489795918367347,0.8764940239043825,0.8536585365853658,0.859504132231405,0.8678925461677759,0.01891718559727483,171,0.927154541015625,0.908782958984375,0.93048095703125,0.87591552734375,0.924957275390625,0.913458251953125,0.02020347939200359,169,balanced,entropy,,1.0,5.0
Decision Tree,0.02557029724121094,0.025158415727834983,0.1421894073486328,0.1133118825839485,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91015625,0.859375,0.890625,0.86328125,0.87890625,0.88046875,0.018586526958391122,141,0.9487179487179487,0.896551724137931,0.8968253968253969,0.8842975206611571,0.9145299145299145,0.9081845009744697,0.02244176121274684,177,0.8671875,0.8125,0.8828125,0.8359375,0.8359375,0.846875,0.024999999999999998,17,0.9061224489795918,0.8524590163934426,0.889763779527559,0.8594377510040161,0.8734693877551021,0.8762504767319422,0.01965390478123035,131,0.934356689453125,0.9200439453125,0.94775390625,0.89013671875,0.9384765625,0.926153564453125,0.020101059309483867,143,balanced,entropy,,1.0,10.0
Decision Tree,0.014854860305786134,0.012131583688669512,0.05875515937805176,0.013132981574835743,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.91015625,0.859375,0.8984375,0.85546875,0.875,0.8796875,0.021452390965228094,151,0.9487179487179487,0.896551724137931,0.9322033898305084,0.8760330578512396,0.9210526315789473,0.914911750423315,0.025800052555008626,155,0.8671875,0.8125,0.859375,0.828125,0.8203125,0.8375,0.021763106683100185,45,0.9061224489795918,0.8524590163934426,0.8943089430894309,0.8514056224899599,0.8677685950413223,0.8744129251987495,0.02216665351071571,151,0.931427001953125,0.91864013671875,0.94256591796875,0.8924560546875,0.92547607421875,0.922113037109375,0.016780810103520262,157,balanced,entropy,,2.0,2.0
Decision Tree,0.039943361282348634,0.035755838431736985,0.10322017669677734,0.07040958517773194,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.91015625,0.859375,0.89453125,0.8515625,0.8828125,0.8796875,0.021735043348818053,151,0.9646017699115044,0.896551724137931,0.9243697478991597,0.875,0.9224137931034483,0.9165874070104086,0.030102596763162768,141,0.8515625,0.8125,0.859375,0.8203125,0.8359375,0.8359375,0.017815241017174032,55,0.9045643153526971,0.8524590163934426,0.8906882591093117,0.8467741935483871,0.8770491803278688,0.8743069929463415,0.02203070654374774,153,0.938262939453125,0.91815185546875,0.941925048828125,0.8857421875,0.933868408203125,0.923590087890625,0.020587108441226826,151,balanced,entropy,,2.0,5.0
Decision Tree,0.023891258239746093,0.018573592811716458,0.1002415657043457,0.051676198430279964,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.8515625,0.87890625,0.88125,0.020758328524353786,135,0.9568965517241379,0.9203539823008849,0.9032258064516129,0.8629032258064516,0.9145299145299145,0.9115818961626004,0.03026052048155469,163,0.8671875,0.8125,0.875,0.8359375,0.8359375,0.8453125,0.022857404434887176,19,0.9098360655737705,0.8630705394190872,0.8888888888888888,0.8492063492063492,0.8734693877551021,0.8768942461686396,0.020968925014656793,127,0.938385009765625,0.92510986328125,0.9608154296875,0.892120361328125,0.93463134765625,0.93021240234375,0.022360247610300105,91,balanced,entropy,,2.0,10.0
Decision Tree,0.027253484725952147,0.025011565673576864,0.09839611053466797,0.04630442185337728,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.91015625,0.875,0.90234375,0.8671875,0.87890625,0.88671875,0.016572815184059706,75,0.9565217391304348,0.9285714285714286,0.905511811023622,0.8852459016393442,0.9145299145299145,0.9180761589789489,0.023817967181196033,135,0.859375,0.8125,0.8984375,0.84375,0.8359375,0.85,0.028555729503901665,7,0.9053497942386831,0.8666666666666667,0.9019607843137255,0.864,0.8734693877551021,0.8822893265948354,0.017748857475338668,31,0.939453125,0.938690185546875,0.969970703125,0.9061279296875,0.94189453125,0.939227294921875,0.02023946028034095,43,balanced,entropy,,5.0,2.0
Decision Tree,0.013228178024291992,0.004186835541938148,0.059824371337890626,0.011922973540065041,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.91015625,0.875,0.90234375,0.8671875,0.87890625,0.88671875,0.016572815184059706,75,0.9565217391304348,0.9285714285714286,0.905511811023622,0.8852459016393442,0.9145299145299145,0.9180761589789489,0.023817967181196033,135,0.859375,0.8125,0.8984375,0.84375,0.8359375,0.85,0.028555729503901665,7,0.9053497942386831,0.8666666666666667,0.9019607843137255,0.864,0.8734693877551021,0.8822893265948354,0.017748857475338668,31,0.939453125,0.938690185546875,0.969970703125,0.9061279296875,0.94189453125,0.939227294921875,0.02023946028034095,43,balanced,entropy,,5.0,5.0
Decision Tree,0.012983465194702148,0.002388224426523436,0.045279073715209964,0.004497298790621557,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.91015625,0.875,0.90234375,0.8671875,0.87890625,0.88671875,0.016572815184059706,75,0.9565217391304348,0.9285714285714286,0.905511811023622,0.8852459016393442,0.9145299145299145,0.9180761589789489,0.023817967181196033,135,0.859375,0.8125,0.8984375,0.84375,0.8359375,0.85,0.028555729503901665,7,0.9053497942386831,0.8666666666666667,0.9019607843137255,0.864,0.8734693877551021,0.8822893265948354,0.017748857475338668,31,0.939453125,0.938690185546875,0.969970703125,0.9061279296875,0.94189453125,0.939227294921875,0.02023946028034095,43,balanced,entropy,,5.0,10.0
Decision Tree,0.01215205192565918,0.0021642613612543504,0.046106910705566405,0.004272710371931866,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,1.0,2.0
Decision Tree,0.012492656707763672,0.0006991022255566227,0.04941110610961914,0.0040920565975531625,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,1.0,5.0
Decision Tree,0.0418644905090332,0.03216623081280857,0.08122329711914063,0.03740284456256519,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,1.0,10.0
